Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
2,Yes,USD,26-30,Married,,3.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Clinical Pharmacist,Rent,81-90,No,2000000.0,4.0,,5000000.0,3.5,40000.0,120000.0,ChubbyFI,No,51-55,Increased my FI and/or RE number,,,,213000.0,149000.0,240460.0,240000.0,2021
1,Yes,USD,26-30,Married,,5.0,For an organization,,,,,,,,Rent,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,CAD,26-30,"In a relationship, but not married",,,"For an organization,For myself",,,,Healthcare,Private corporation,Administrative staff,Office Administration,Rent,51-60,No,797448.1658692185,5.0,,1594896.331738437,3.5,15948.96331738437,39872.408293460925,ChubbyFI,Partially,41-45,Increased my FI and/or RE number,,,,91706.53907496012,5183.413078149921,72966.50717703349,72567.78309409888,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,2.0,1.0,For an organization,,,,Transportation,Private corporation,Management - Middle / Lower,Manager,Own,81-90,No,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,3.0,For an organization,,,,,,,,Own,71-80,No,930000.0,39.0,,1700000.0,3.5,,65000.0,FI,No,36-40,Increased my FI and/or RE number,,,,896000.0,431000.0,145000.0,145000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Rent,81-90,No,5000000.0,7.0,,5000000.0,4.0,200000.0,200000.0,FatFI,Partially,51-55,No change,,,,375000.0,0.0,197500.0,197500.0,2021
2,Yes,USD,26-30,Married,,3.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Kindergarten Teacher,Own,81-90,No,1800000.0,8.0,,1800000.0,4.0,24000.0,80000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,560000.0,405000.0,130000.0,130000.0,2021
1,Yes,USD,41-45,Married,3.0,0.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,2.0,1.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Nurse Practitioner,Own,71-80,No,3000000.0,30.0,,3000000.0,4.0,250000.0,200000.0,FI,Yes,51-55,No change,,,,1515000.0,322000.0,200400.0,246700.0,2021
1,Yes,USD,36-40,Married,4.0,0.0,For an organization,,,,,,,,Own,71-80,No,3000000.0,50.0,,100.0,3.5,24000.0,100000.0,ChubbyFI,Yes,51-55,No change,,,,1581000.0,0.0,153000.0,225000.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,Engineering,Public corporation,Professional (non-licensed),Engineer,Own,81-90,No,2400000.0,60.0,,2500000.0,3.0,20000.0,70000.0,FI,Partially,41-45,No change,,,,2350000.0,300000.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,61-70,No,1500000.0,12.5,,1500000.0,3.5,,50000.0,FI,Yes,36-40,Increased my FI and/or RE number,,,,182000.0,0.0,75260.0,75000.0,2021
1,Yes,USD,26-30,"Single, never married",,,,For myself,,For an organization,,,,,Live with family or friends,71-80,No,1100000.0,10.0,,1100000.0,4.0,36000.0,35000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,112000.0,1000.0,32160.0,32160.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),,Own,1-20,No,5000000.0,20.0,,10000000.0,4.0,50000.0,250000.0,ChubbyFI,No,56-60,No change,,,,2256000.0,1050000.0,240000.0,578000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Public Administration (Civilian Government),Public agency,Management - Middle / Lower,Assistant Circulation Manager,Own,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,51-55,Married,1.0,0.0,For an organization,,,For myself,Manufacturing,Private corporation,Consultant,Director of Purchasing,Own,71-80,No,2000000.0,75.0,,2000000.0,3.6,35000.0,80000.0,FI,Yes,56-60,No change,,,,2030000.0,88000.0,200000.0,200000.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Vascular Interventional Radiologic Technologist,Own,71-80,No,750000.0,33.3,,1200000.0,3.5,20000.0,55000.0,FI,Partially,41-45,No change,,,,759000.0,200000.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Financial Services,Public corporation,Consultant,,Rent,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,46-50,Divorced,2.0,0.0,For an organization,,,,,,,,Rent,71-80,No,2500000.0,95.0,,2500000.0,4.0,100000.0,85000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,2282000.0,9000.0,105000.0,115000.0,2021
2,No,USD,31-35,Married,,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,USD,41-45,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,No,4000000.0,68.0,,4000000.0,3.125,,125000.0,ChubbyFI,Yes,46-50,Increased my FI and/or RE number,,,,2690000.0,150000.0,202000.0,480000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Respiratory therapist,Rent,91-100,No,1200000.0,50.0,,1000000.0,3.0,50000.0,45000.0,Barista / Coast FI,Partially,41-45,Increased my FI and/or RE number,,,,516200.0,23000.0,92400.0,85000.0,2021
1,Yes,USD,51-55,"In a relationship, but not married",,,,For myself,For an organization,,,,,,Own,71-80,No,1500000.0,30.0,,1500000.0,3.0,65000.0,65000.0,FI,Partially,56-60,Increased my FI and/or RE number,,,,1066599.0,309000.0,171472.0,182304.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,0.0,,,,"For an organization,For myself",Healthcare,Private corporation,Management - Upper,VP,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,3.0,0.0,For an organization,,,,Financial Services,Public corporation,Professional (non-licensed),,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,1.0,For an organization,,,,Professional & Business Services,Private corporation,Management - Upper,Senior Manager,Own,71-80,No,2500000.0,25.0,,3500000.0,5.0,50000.0,120000.0,FI,Yes,41-45,No change,,,,1147500.0,645000.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,,For an organization,,,,,,,Rent,41-50,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,CAD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,797448.1658692185,8.0,,1116427.432216906,3.5,0.0,39872.408293460925,Undecided,Partially,46-50,No change,,,,165390.74960127592,148325.35885167465,0.0,0.0,2021
1,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,,,,,Own,71-80,No,5000000.0,10.0,,20000000.0,1.0,40000.0,200000.0,FatFI,No,71+,No change,,,,1048000.0,255000.0,200000.0,200000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Rent,71-80,No,2200000.0,6.0,,2200000.0,3.0,,67000.0,FI,Yes,31-35,Increased my FI and/or RE number,,,,150000.0,15000.0,163418.0,175843.0,2021
2,Yes,USD,36-40,Married,1.0,0.0,,,,"For an organization,For myself",Healthcare,Private corporation,Management - Upper,Vice President,Own,71-80,Yes,,,Yes,,,,,,,,,1000000.0,0.0,0.0,1945000.0,0.0,20000.0,242000.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Professional & Business Services,Public corporation,Consultant,Senior psychometrician,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,2.0,1.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,41-45,Married,,2.0,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Nurse,Own,71-80,No,1600000.0,35.0,,1800000.0,4.0,65000.0,65000.0,FI,Undecided,56-60,No change,,,,2270750.0,295000.0,133720.0,130000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Military,Public agency,Skilled laborer / skilled tradesperson,electrician's mate,Rent,51-60,No,2000000.0,60.0,,1500000.0,4.0,1500000.0,30000.0,FI,Partially,61-65,Increased my planned RE date,,,,135000.0,0.0,22200.0,60000.0,2021
3,No,AUD,21-25,"Single, never married",,,For an organization,,,,Other Services,Self-employed,,,Live with family or friends,81-90,No,3003003.0030030026,1.25,,3003003.0030030026,4.0,37537.53753753754,1501501.5015015013,FatFI,Partially,46-50,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,56-60,Divorced,2.0,0.0,,,,"For an organization,For myself",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,1500000.0,5.0,,1500000.0,3.5,50000.0,30000.0,FI,Yes,41-45,Decreased my planned RE date,,,,57500.0,15150.0,70600.0,70600.0,2021
2,Yes,USD,36-40,Married,,,For an organization,For myself,,,Healthcare,Nonprofit corporation,Administrative staff,,Own,61-70,No,650000.0,58.0,,800000.0,4.0,27000.0,18000.0,LeanFI,Yes,36-40,No change,,,,1029100.0,490000.0,234000.0,234000.0,2021
2,Yes,USD,36-40,Married,3.0,0.0,For an organization,,,,Healthcare,Public corporation,Program staff,Senior Director,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,51-55,"Single, never married",,,For an organization,,For myself,,,,,,Own,81-90,No,2000000.0,50.0,,1500000.0,4.0,50000.0,50000.0,FI,Undecided,56-60,Increased my FI and/or RE number,,,,1500000.0,405000.0,50000.0,158500.0,2021
2,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,Construction,Private corporation,Skilled laborer / skilled tradesperson,Electrician,Own,61-70,No,800000.0,10.0,,1000000.0,4.0,65000.0,40000.0,Undecided,Undecided,36-40,Increased my planned RE date,,,,491100.0,335000.0,62000.0,75000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Other Services,Private corporation,Customer service,Case Manager,Rent,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),"Astrophysicist, PhD Student",Rent,71-80,Yes,,,No,,,,,FatFI,No,71+,No change,300000.0,,,385650.0,0.0,27725.0,27725.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Rent,101-110,No,1500000.0,15.0,,2000000.0,4.0,70000.0,70000.0,ChubbyFI,No,41-45,No change,,,,220000.0,0.0,105500.0,105500.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,2500000.0,80.0,,2500000.0,3.0,15000.0,65000.0,FI,Partially,36-40,No change,,,,2080000.0,200000.0,150000.0,150000.0,2021
1,Yes,USD,56-60,Divorced,2.0,0.0,,,,"For an organization,For myself",,,,,Rent,71-80,Yes,,,Yes,,,,,,,,,,5.0,72000.0,2815000.0,18000.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,4.0,0.0,"For an organization,For myself",,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,2.0,1.0,For an organization,For myself,For myself,,"Agriculture, Forestry, Fishing",Self-employed,General labor,Laborer,Own,61-70,No,600000.0,80.0,,750000.0,5.0,,,FI,No,31-35,No change,,,,904000.0,359500.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,61-70,No,750000.0,8.0,,60000.0,3.5,10000.0,35000.0,LeanFI,Partially,41-45,No change,,,,65000.0,2500.0,88000.0,63981.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,1000000.0,42.0,,1200000.0,3.5,2000.0,40000.0,FI,Undecided,36-40,No change,,,,400000.0,0.0,123360.0,123699.0,2021
1,Yes,USD,26-30,"Single, never married",,2.0,For an organization,,,,,,,,Live with family or friends,71-80,No,2500000.0,8.0,,4000000.0,3.0,,75000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,259000.0,0.0,73000.0,73000.0,2021
1,Yes,USD,36-40,"In a relationship, but not married",,,For an organization,,,,,,,,Own,91-100,Yes,,,No,,3.5,20000.0,,ChubbyFI,Undecided,41-45,No change,2000000.0,,,4250000.0,700000.0,730500.0,730500.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,51-60,No,2000000.0,15.0,,2000000.0,4.0,,50000.0,FI,Partially,51-55,No change,,,,345000.0,0.0,87125.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Live with family or friends,61-70,No,2500000.0,10.0,,2500000.0,4.0,,50000.0,FI,Yes,41-45,No change,,,,240000.0,8000.0,89400.0,100000.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,"In a relationship, but not married",1.0,0.0,For an organization,,,,,,,,Own,71-80,No,2500000.0,10.0,,2500000.0,4.0,100000.0,100000.0,ChubbyFI,Undecided,46-50,No change,,,,769000.0,577000.0,136900.0,200000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,1100000.0,15.0,,1100000.0,3.8,30000.0,45000.0,FI,Yes,36-40,No change,,,,150000.0,0.0,36000.0,125000.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Live with family or friends,81-90,No,2000000.0,2.0,,4000000.0,3.0,70000.0,50000.0,FI,No,51-55,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,For myself,,,,,,Rent,71-80,No,1500000.0,0.67,,,,,40000.0,Undecided,Partially,36-40,Increased my FI and/or RE number,,,,10200.0,0.0,29733.0,33700.0,2021
1,Yes,USD,21-25,"Single, never married",,4.0,For an organization,,,,,,,,Own,81-90,No,800000.0,18.0,,100.0,3.5,8000.0,28000.0,LeanFI,Undecided,36-40,Increased my FI and/or RE number,,,,273000.0,106000.0,40000.0,93000.0,2021
1,Yes,USD,26-30,Divorced,,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,3.0,For an organization,,,,Manufacturing,Private corporation,Management - Middle / Lower,Tax Manager,Own,81-90,No,10000000.0,15.0,,10000000.0,50.0,,4000000.0,Don't Understand,Undecided,51-55,"Decreased my FI and/or RE number,Increased my planned RE date",,,,1150000.0,50000.0,250000.0,250000.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Healthcare,Private corporation,Information technology,,Own,61-70,No,4500000.0,80.0,,4500000.0,2.75,24000.0,100000.0,FI,Yes,41-45,No change,,,,4055000.0,300000.0,40000.0,400000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,No,2500000.0,4.0,,2500000.0,,10000.0,40000.0,Barista / Coast FI,Undecided,51-55,Increased my FI and/or RE number,,,,129000.0,119000.0,71270.0,71270.0,2021
1,Yes,USD,21-25,Married,1.0,2.0,For an organization,,,,,,,,Own,71-80,No,2000000.0,3.0,,3000000.0,3.0,40000.0,90000.0,FI,Undecided,46-50,No change,,,,410000.0,209000.0,47730.0,74400.0,2021
1,Yes,USD,26-30,"Single, never married",,4.0,For an organization,,,,,,,,Rent,51-60,No,1000000.0,30.0,,1000000.0,3.7,30000.0,40000.0,FI,Undecided,31-35,Increased my FI and/or RE number,,,,290000.0,0.0,60600.0,85000.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Public Administration (Civilian Government),Public agency,Professional (non-licensed),Evaluation Coordinator,Rent,71-80,No,4000000.0,45.0,,5000000.0,4.0,0.0,200000.0,ChubbyFI,Yes,36-40,"Increased my FI and/or RE number,Increased my planned RE date",,,,1760000.0,0.0,80000.0,180000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Own,61-70,No,1500000.0,13.3,,3000000.0,3.5,34000.0,60000.0,FI,Undecided,51-55,Increased my FI and/or RE number,,,,603100.0,218000.0,75000.0,120000.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Information Technology,Private corporation,Sales,Head of Sales,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,3.0,For an organization,,,,,,,,Rent,81-90,No,1500000.0,2.33,,2000000.0,4.0,,80000.0,FI,No,46-50,No change,,,,47000.0,30000.0,0.0,68000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,,,Leisure & Hospitality,Private corporation,Marketing,Marketing brand manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,1000000.0,2.5,,1300000.0,3.5,,40000.0,FI,Yes,41-45,No change,,,,77000.0,10500.0,27431.0,35000.0,2021
1,No,CAD,26-30,"Single, never married",,2.0,For an organization,,,,,,,,Rent,71-80,No,956937.7990430621,10.0,,956937.7990430621,4.0,5741.626794258374,38277.511961722485,FI,Undecided,41-45,Increased my FI and/or RE number,,,,99681.02073365232,0.0,34290.271132376394,95693.77990430623,2021
2,Yes,USD,61-65,Married,,,,,,For an organization,Education,Public agency,Management - Middle / Lower,,Own,71-80,Yes,,,Yes,,,,,,,,,,0.0,0.0,11036000.0,625000.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,3000000.0,12.0,,80.0,5.5,25000.0,140000.0,ChubbyFI,Yes,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,406000.0,0.0,236500.0,236500.0,2021
2,Yes,USD,36-40,Married,3.0,0.0,For an organization,,,,Education,Public agency,Professional (non-licensed),Substitute Teacher,Own,81-90,No,1500000.0,60.0,,1500000.0,4.0,55000.0,60000.0,ChubbyFI,Yes,46-50,No change,,,,1492000.0,283000.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Live with family or friends,81-90,No,1650000.0,7.0,,100.0,3.0,75000.0,50000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,120000.0,0.0,74000.0,74000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,No,2000000.0,0.1,,3500000.0,0.04,,60000.0,FatFI,Partially,46-50,Increased my FI and/or RE number,,,,135000.0,5000.0,98000.0,98000.0,2021
1,Yes,USD,51-55,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,1500000.0,75.0,,1500000.0,3.0,60000.0,60000.0,Barista / Coast FI,Partially,56-60,No change,,,,1231500.0,60000.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher,Own,71-80,No,1800000.0,31.0,,1500000.0,4.0,165000.0,80000.0,FI,Partially,51-55,No change,,,,985000.0,300000.0,160000.0,160000.0,2021
2,Yes,USD,26-30,Married,,1.0,,,For an organization,,Education,Public agency,Professional (licensed / certificated),Teacher,Nomadic,71-80,Yes,,,No,,3.5,30000.0,65000.0,ChubbyFI,Partially,26-30,No change,1750000.0,,,1780000.0,0.0,89200.0,55000.0,2021
2,Yes,USD,46-50,Married,,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher,Rent,71-80,Yes,,,No,3000000.0,4.0,90000.0,150000.0,ChubbyFI,No,46-50,No change,2000000.0,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,<20,"Single, never married",,,,,For myself,,,,,,Rent,51-60,No,1000000.0,10.0,,1000000.0,4.0,5000.0,40000.0,FI,Yes,36-40,No change,,,,100000.0,0.0,20000.0,30000.0,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,,,Leisure & Hospitality,Private corporation,Marketing,Brand manager,Own,61-70,No,1500000.0,33.0,,2500000.0,4.0,0.0,45000.0,Barista / Coast FI,No,46-50,No change,,,,790000.0,299000.0,210800.0,501000.0,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,,,Professional & Business Services,Public corporation,General labor,Master Data Analyst,Own,71-80,No,2500000.0,42.0,,2500000.0,4.0,135000.0,100000.0,FI,Undecided,46-50,No change,,,,1799000.0,252600.0,250000.0,250000.0,2021
2,Yes,USD,36-40,Divorced - Remarried,1.0,1.0,For an organization,,,,Public Administration (Civilian Government),Nonprofit corporation,Consultant,Director,Own,81-90,No,1500000.0,67.0,,1500000.0,4.5,150000.0,75000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,1335000.0,335000.0,216800.0,325000.0,2021
2,Yes,USD,36-40,"In a relationship, but not married",,,For an organization,,,,Healthcare,Public agency,Administrative staff,Coordinator,Own,71-80,No,1600000.0,63.0,,2500000.0,3.5,55000.0,45000.0,Barista / Coast FI,No,46-50,Increased my FI and/or RE number,,,,1497500.0,291600.0,120000.0,0.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Information Technology,Private corporation,Administrative staff,Office assistant,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Information Technology,Private corporation,Sales,Head of Sales,Live with family or friends,91-100,No,3000000.0,56.0,,3000000.0,4.0,120000.0,100000.0,ChubbyFI,Yes,41-45,Increased my FI and/or RE number,,,,1605000.0,0.0,515000.0,515000.0,2021
1,Yes,USD,36-40,Married,2.0,2.0,For an organization,,For myself,,,,,,Own,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
